"naftournament";"nafcoach";"race"
"3676";"19526";"4"
"3676";"20036";"5"
"3676";"20040";"10"
"3676";"20141";"13"
"3676";"20320";"6"
"3676";"20771";"7"
"3676";"21335";"3"
"3676";"21632";"17"
"3676";"21752";"18"
"3676";"21885";"18"
"3676";"22323";"7"
"3676";"22385";"1"
"3676";"22390";"10"
"3676";"22410";"1"
"3676";"22411";"11"
"3676";"22663";"7"
"3676";"24053";"18"
"3676";"24588";"1"
"3676";"24730";"3"
"3676";"18563";"16"
"3256";"8630";"13"
"3256";"24739";"4"
"3256";"3294";"1"
"3256";"24733";"13"
"3256";"24737";"3"
"3256";"19676";"3"
"3256";"24734";"9"
"3256";"14239";"11"
"3256";"10282";"15"
"3256";"20934";"2"
"3256";"17038";"13"
"3256";"24732";"19"
"3256";"22236";"18"
"3425";"22596";"19"
"3425";"19431";"7"
"3425";"21123";"10"
"3425";"7681";"18"
"3425";"20865";"24"
"3425";"21748";"18"
"3425";"16403";"2"
"3425";"20932";"4"
"3425";"20930";"4"
"3425";"22600";"4"
"3425";"21634";"16"
"3425";"22936";"14"
"3425";"23359";"21"
"3425";"23358";"2"
"3425";"22548";"18"
"3425";"21637";"20"
"3425";"20513";"4"
"3425";"20511";"12"
"3425";"22259";"12"
"3425";"18066";"2"
"3425";"22604";"19"
"3425";"22445";"21"
"3425";"21072";"7"
"3425";"24144";"5"
"3425";"24374";"4"
"3425";"22295";"7"
"3425";"21858";"4"
"3425";"21071";"19"
"3425";"22431";"20"
"3425";"21387";"24"
"3425";"20984";"17"
"3425";"21184";"6"
"3425";"22465";"17"
"3425";"21068";"21"
"3425";"23167";"16"
"3425";"21652";"14"
"3425";"20940";"5"
"3479";"20464";"21"
"3479";"22992";"4"
"3479";"22253";"21"
"3479";"22366";"20"
"3479";"22154";"3"
"3479";"23647";"10"
"3479";"23479";"19"
"3479";"20465";"17"
"3479";"21327";"11"
"3479";"20693";"20"
"3479";"20832";"14"
"3479";"22482";"15"
"3479";"23669";"12"
"3479";"21109";"17"
"3479";"21187";"10"
"3479";"11793";"10"
"3479";"20817";"14"
"3438";"21333";"5"
"3438";"8673";"9"
"3438";"18610";"11"
"3438";"20367";"11"
"3438";"23479";"20"
"3438";"16519";"18"
"3438";"21332";"5"
"3438";"16629";"3"
"3438";"20941";"4"
"3438";"13213";"24"
"3438";"19133";"1"
"3438";"24028";"18"
"3438";"18615";"3"
"3438";"19431";"1"
"3438";"21667";"20"
"3438";"20930";"2"
"3438";"24141";"18"
"7413";"30825";"3"
"3438";"17074";"2"
"3438";"15302";"19"
"3438";"21462";"11"
"3438";"21451";"15"
"3438";"22858";"14"
"3438";"24748";"12"
"3438";"22890";"21"
"3438";"15105";"6"
"3438";"13620";"2"
"3438";"18914";"8"
"3438";"12272";"7"
"3438";"6376";"9"
"3438";"23299";"9"
"3438";"23301";"10"
"3438";"15458";"23"
"3438";"24744";"15"
"3438";"24745";"10"
"3438";"24743";"18"
"3438";"24747";"6"
"3438";"20837";"11"
"3438";"11804";"10"
"3438";"17776";"8"
"3438";"22560";"21"
"3438";"15226";"7"
"3438";"20817";"11"
"3438";"24746";"2"
"3438";"20816";"19"
"3438";"17221";"1"
"3438";"22366";"13"
"3438";"20833";"12"
"3438";"20693";"3"
"3438";"21293";"3"
"3438";"22057";"15"
"3438";"13900";"18"
"3438";"21680";"1"
"3438";"7691";"16"
"3430";"3709";"23"
"3430";"17319";"20"
"3430";"23727";"9"
"3430";"18261";"7"
"3430";"24050";"18"
"3430";"15843";"5"
"3430";"18341";"8"
"3430";"7192";"19"
"3430";"24160";"5"
"3430";"22485";"9"
"3430";"20716";"20"
"3512";"21723";"14"
"3512";"13696";"21"
"3512";"19324";"8"
"3512";"24469";"18"
"3512";"18020";"22"
"3512";"21461";"19"
"7413";"19731";"21"
"3512";"18774";"10"
"3512";"18783";"10"
"3512";"21291";"22"
"3512";"19884";"24"
"3512";"20813";"5"
"3512";"1654";"8"
"3512";"14968";"16"
"3512";"19789";"14"
"3512";"13358";"20"
"3512";"23732";"4"
"3512";"24319";"4"
"3512";"19342";"5"
"3086";"7194";"10"
"3086";"19679";"6"
"3086";"18378";"9"
"3086";"24672";"7"
"3086";"24446";"24"
"3086";"18893";"1"
"3086";"16347";"12"
"3086";"15564";"18"
"3086";"14125";"5"
"3086";"20081";"11"
"3086";"7634";"11"
"3086";"22703";"15"
"3086";"17038";"13"
"3086";"24149";"19"
"3086";"23154";"23"
"3086";"8582";"2"
"3086";"12565";"12"
"3086";"7312";"24"
"3086";"10282";"18"
"3086";"2372";"13"
"3086";"20856";"20"
"3086";"16619";"24"
"3086";"20854";"8"
"3086";"20412";"18"
"3086";"9100";"5"
"3086";"21135";"3"
"3086";"22731";"5"
"3086";"22386";"8"
"3086";"21062";"23"
"3086";"18332";"1"
"3086";"6737";"5"
"3086";"8021";"18"
"3086";"24119";"13"
"3086";"24671";"15"
"3414";"21506";"1"
"3414";"23332";"18"
"3414";"23427";"3"
"3414";"23497";"8"
"3414";"23562";"2"
"3414";"23827";"4"
"3414";"24159";"9"
"3414";"24707";"5"
"3414";"24708";"20"
"3414";"24709";"1"
"3636";"19383";"20"
"3636";"23648";"13"
"3636";"18285";"7"
"3636";"17245";"7"
"3636";"15336";"4"
"3636";"15497";"7"
"7413";"26629";"11"
"7413";"31511";"9"
"3465";"17393";"14"
"3465";"1156";"8"
"3457";"23207";"18"
"3457";"19329";"22"
"3457";"20907";"9"
"3457";"21378";"12"
"3457";"12737";"2"
"3457";"14685";"16"
"3457";"618";"8"
"3457";"24752";"4"
"3457";"23183";"13"
"3457";"24103";"1"
"3457";"23603";"4"
"3457";"18998";"12"
"3457";"19156";"20"
"3457";"20805";"8"
"3457";"21402";"5"
"3457";"21220";"15"
"3457";"23620";"4"
"3588";"20002";"9"
"3588";"23669";"12"
"3588";"23459";"11"
"3588";"22154";"2"
"3588";"22825";"6"
"3588";"21187";"10"
"3588";"23965";"14"
"3588";"21710";"4"
"3588";"23168";"17"
"3588";"18351";"7"
"3588";"23166";"10"
"3588";"23667";"3"
"3588";"23167";"7"
"3588";"20198";"1"
"3588";"24764";"13"
"3588";"20833";"14"
"3588";"22856";"3"
"3588";"20693";"16"
"3588";"16134";"1"
"3588";"24639";"18"
"3588";"21707";"13"
"3588";"22057";"21"
"3588";"8191";"8"
"3588";"17776";"10"
"3588";"16131";"11"
"3588";"17775";"18"
"3588";"22994";"4"
"3588";"15234";"19"
"3588";"22359";"10"
"3588";"18914";"8"
"3588";"1147";"2"
"3588";"6376";"11"
"3588";"22358";"18"
"3588";"16896";"9"
"3588";"22362";"12"
"3588";"12272";"22"
"3588";"22993";"14"
"3588";"15226";"3"
"3588";"21280";"17"
"3588";"22525";"12"
"3588";"24771";"7"
"3588";"20361";"13"
"3588";"24769";"1"
"3588";"22214";"2"
"3588";"24767";"5"
"3588";"7403";"19"
"3588";"20464";"14"
"3588";"21109";"12"
"3588";"24772";"3"
"3588";"20817";"22"
"3588";"24770";"11"
"3588";"24705";"17"
"3588";"24768";"18"
"3588";"20816";"20"
"3588";"24766";"12"
"3588";"20465";"18"
"3588";"24763";"10"
"3588";"16121";"3"
"3588";"24765";"17"
"3588";"21327";"14"
"3506";"22236";"10"
"3506";"20510";"20"
"3506";"20512";"12"
"3506";"20218";"13"
"3506";"22259";"11"
"3506";"5773";"18"
"3506";"8672";"5"
"3506";"22234";"5"
"3506";"22770";"1"
"3506";"17312";"22"
"3506";"21917";"18"
"3506";"22768";"2"
"3506";"23843";"4"
"3506";"24485";"19"
"3506";"17038";"15"
"3506";"21352";"18"
"3506";"15444";"5"
"3506";"20934";"2"
"3506";"23766";"1"
"3506";"15455";"13"
"3506";"24732";"6"
"3506";"17063";"18"
"3506";"20513";"5"
"3506";"24737";"3"
"3506";"22254";"3"
"3506";"22887";"7"
"3506";"17310";"14"
"3506";"20511";"12"
"3630";"2785";"18"
"3630";"14113";"12"
"3630";"19790";"9"
"3630";"21778";"11"
"3630";"29";"2"
"3630";"10320";"3"
"3630";"5844";"15"
"3630";"9610";"5"
"3630";"18772";"12"
"3630";"19932";"3"
"3630";"20760";"2"
"3630";"22800";"15"
"3630";"22007";"11"
"3630";"23844";"1"
"3630";"19106";"9"
"3630";"20783";"18"
"3630";"14519";"11"
"3630";"16353";"5"
"3630";"18970";"12"
"3630";"13583";"9"
"3630";"18901";"2"
"3630";"16213";"15"
"3630";"14616";"4"
"3630";"13997";"3"
"3630";"5906";"11"
"3630";"5900";"9"
"3630";"3564";"12"
"3630";"13417";"1"
"3630";"3533";"2"
"3630";"3528";"15"
"3630";"5798";"18"
"3630";"8402";"3"
"3630";"21627";"9"
"3630";"21573";"11"
"3630";"20280";"15"
"3630";"21957";"3"
"3630";"22376";"13"
"3630";"22455";"2"
"3630";"24660";"5"
"3630";"23804";"18"
"3630";"7710";"18"
"3630";"8630";"17"
"3630";"17063";"9"
"3630";"17068";"4"
"3630";"17073";"11"
"3630";"2925";"12"
"3630";"2519";"5"
"3630";"11793";"15"
"3630";"3312";"11"
"3630";"9897";"5"
"3630";"10434";"13"
"3630";"11777";"15"
"3630";"12403";"12"
"3630";"2870";"18"
"3630";"13409";"3"
"3630";"70";"14"
"3630";"16238";"5"
"3630";"14941";"13"
"3630";"20957";"18"
"3630";"20481";"3"
"3630";"19483";"12"
"3630";"13697";"11"
"3630";"18457";"15"
"3630";"19816";"19"
"3630";"9524";"12"
"3630";"19750";"15"
"3630";"10691";"14"
"3630";"11498";"23"
"3630";"11499";"5"
"3630";"11501";"3"
"3630";"16742";"11"
"3630";"6363";"18"
"3630";"21331";"15"
"3630";"282";"1"
"3630";"9100";"5"
"3630";"22209";"3"
"3630";"7634";"11"
"3630";"12520";"13"
"3630";"20367";"18"
"3630";"22192";"12"
"3630";"6233";"5"
"3630";"9758";"18"
"3630";"20063";"1"
"3630";"20062";"2"
"3630";"22352";"3"
"3630";"24595";"11"
"3630";"21798";"16"
"3630";"20061";"13"
"3630";"17242";"12"
"3630";"20685";"3"
"3630";"16829";"14"
"3630";"23828";"6"
"3630";"20775";"18"
"3630";"20881";"11"
"3630";"21653";"15"
"3630";"9441";"13"
"3630";"21410";"3"
"3630";"21409";"18"
"3630";"23047";"2"
"3630";"23050";"11"
"3630";"23052";"9"
"3630";"23569";"12"
"3630";"16091";"4"
"3630";"13200";"15"
"3630";"10831";"13"
"3630";"18506";"3"
"3630";"20360";"14"
"3630";"371";"15"
"3630";"16591";"1"
"3630";"21266";"9"
"3630";"21517";"12"
"3630";"8866";"11"
"3630";"18378";"9"
"3630";"2795";"15"
"3630";"2150";"18"
"3630";"68";"14"
"3630";"18704";"3"
"3630";"16347";"12"
"3630";"7930";"11"
"3630";"3874";"13"
"3630";"8881";"3"
"3630";"16314";"18"
"3630";"22462";"14"
"3630";"11182";"2"
"3630";"9830";"13"
"3630";"12496";"9"
"3630";"24510";"12"
"3630";"14387";"1"
"3630";"6183";"15"
"3630";"2233";"6"
"3630";"7770";"18"
"3630";"12500";"23"
"3630";"13119";"2"
"3630";"8168";"4"
"3630";"12834";"11"
"3630";"12972";"3"
"3630";"8923";"4"
"3630";"16057";"15"
"3630";"19395";"11"
"3630";"13748";"18"
"3630";"16089";"12"
"3630";"19726";"3"
"3630";"17243";"5"
"3630";"10658";"13"
"3631";"8861";"1"
"3631";"6587";"7"
"3631";"4387";"15"
"3631";"3290";"9"
"3631";"24751";"21"
"3631";"8734";"1"
"3631";"12457";"99"
"3631";"24750";"15"
"3631";"19676";"4"
"3631";"18903";"11"
"3631";"5654";"18"
"3631";"10280";"15"
"3631";"3294";"12"
"3631";"1191";"18"
"3631";"17514";"3"
"3631";"21090";"4"
"3631";"17154";"13"
"3631";"14257";"18"
"3631";"17799";"15"
"3631";"17235";"11"
"3631";"24656";"13"
"3631";"184";"18"
"3631";"14239";"5"
"3631";"18872";"18"
"3631";"15805";"15"
"3631";"10346";"14"
"3631";"20447";"11"
"3631";"13785";"3"
"3631";"16475";"14"
"3631";"20596";"15"
"3631";"17992";"13"
"3631";"20320";"18"
"3631";"20595";"18"
"3631";"10350";"13"
"3631";"8994";"9"
"3631";"19452";"18"
"3631";"17727";"9"
"3631";"2460";"11"
"3631";"23110";"12"
"3631";"21684";"11"
"3631";"16959";"1"
"3631";"20591";"11"
"3631";"15082";"17"
"3631";"19207";"15"
"3631";"23538";"15"
"3631";"11497";"4"
"3631";"22380";"1"
"3631";"99";"2"
"3631";"16688";"3"
"3631";"21919";"18"
"3631";"14238";"18"
"3631";"20005";"3"
"3631";"21767";"4"
"3631";"17415";"12"
"3631";"22003";"15"
"3631";"21136";"11"
"3631";"11297";"18"
"3631";"10840";"12"
"3631";"11924";"3"
"3631";"17316";"18"
"3631";"23201";"3"
"3631";"20617";"15"
"3631";"10305";"11"
"3631";"20243";"12"
"3631";"19236";"3"
"3631";"21128";"19"
"3631";"21419";"12"
"3631";"20249";"3"
"3631";"12396";"12"
"3631";"9136";"3"
"3631";"19966";"9"
"3631";"21107";"13"
"3631";"20553";"3"
"3631";"5893";"18"
"3631";"16472";"18"
"3631";"7539";"12"
"3631";"21201";"19"
"3631";"16278";"3"
"3631";"12552";"8"
"3631";"19529";"18"
"3631";"20930";"2"
"3631";"21996";"5"
"3631";"20865";"12"
"3631";"18132";"11"
"3631";"21706";"19"
"3631";"21736";"22"
"3631";"23026";"15"
"3631";"23028";"2"
"3631";"22346";"1"
"3631";"19874";"3"
"3631";"4728";"19"
"3631";"16350";"12"
"3631";"2433";"19"
"3631";"8672";"14"
"3631";"5773";"18"
"3631";"22632";"4"
"3631";"21865";"13"
"3631";"20671";"18"
"3631";"19958";"9"
"3631";"20145";"3"
"3631";"13729";"15"
"3631";"21763";"12"
"3631";"21764";"3"
"3631";"16794";"11"
"3631";"17350";"9"
"3631";"21116";"12"
"3631";"17768";"11"
"3631";"22681";"18"
"3631";"8601";"4"
"3631";"20672";"11"
"3631";"19260";"12"
"3631";"12319";"18"
"3631";"19071";"11"
"3631";"18266";"3"
"3631";"16782";"18"
"3631";"15927";"2"
"3631";"22100";"5"
"3631";"19749";"18"
"3631";"19602";"15"
"3631";"11177";"9"
"3631";"10488";"18"
"3631";"8169";"1"
"3631";"20141";"17"
"3631";"18446";"11"
"3631";"18444";"18"
"3631";"19643";"8"
"3631";"14147";"12"
"3631";"20755";"15"
"3631";"16619";"9"
"3631";"5232";"24"
"3631";"6737";"10"
"3621";"5271";"12"
"3621";"4933";"9"
"3621";"11470";"16"
"3621";"3367";"17"
"3621";"7770";"17"
"3621";"8332";"11"
"3621";"13455";"17"
"3621";"13541";"1"
"3621";"13666";"10"
"3621";"13857";"4"
"3621";"16716";"5"
"3621";"17603";"20"
"3621";"17629";"5"
"3621";"17787";"19"
"3621";"17839";"7"
"3621";"17913";"8"
"3621";"17915";"11"
"3621";"18563";"11"
"3482";"443";"10"
"3621";"18970";"12"
"3621";"19102";"24"
"3621";"19879";"12"
"3621";"20036";"5"
"3621";"20141";"21"
"3621";"20596";"9"
"3621";"20969";"2"
"3621";"21139";"16"
"3621";"22727";"1"
"3621";"23387";"7"
"3482";"13506";"12"
"3482";"16841";"24"
"3482";"2726";"2"
"3482";"19850";"14"
"3482";"21686";"7"
"3482";"15142";"5"
"3482";"20743";"9"
"3482";"20741";"2"
"3482";"24311";"1"
"3482";"19859";"13"
"3482";"20745";"9"
"3482";"20016";"21"
"3482";"24704";"1"
"3482";"24312";"5"
"4301";"19719";"6"
"3482";"18318";"18"
"3621";"22886";"5"
"3256";"20671";"13"
"3256";"8196";"11"
"3256";"18872";"8"
"3256";"22234";"9"
"3256";"13511";"2"
"3256";"8601";"22"
"3256";"11789";"18"
"3256";"14233";"21"
"3256";"5594";"21"
"3256";"15444";"3"
"3256";"7690";"13"
"3256";"23785";"11"
"3256";"22681";"1"
"3256";"24736";"13"
"3256";"18061";"5"
"3256";"21331";"3"
"3256";"12520";"13"
"3256";"22826";"11"
"3256";"24731";"20"
"3256";"17073";"9"
"3256";"11788";"3"
"3256";"24738";"5"
"3256";"272";"6"
"3256";"21596";"17"
"3256";"20613";"9"
"3256";"24735";"3"
"3256";"8021";"7"
"3593";"5624";"15"
"3593";"6780";"2"
"3593";"6482";"22"
"3593";"5737";"15"
"3593";"4479";"15"
"3593";"6060";"18"
"3593";"2854";"7"
"3593";"7465";"15"
"3593";"8730";"24"
"3593";"9753";"9"
"3593";"9242";"1"
"3593";"12263";"19"
"3593";"15257";"15"
"3593";"18962";"15"
"3593";"21170";"5"
"3593";"23583";"13"
"3302";"6233";"5"
"3302";"9758";"5"
"3302";"18416";"24"
"3302";"21572";"1"
"3302";"21573";"11"
"3302";"21627";"9"
"3302";"21628";"11"
"3302";"21629";"3"
"3302";"21957";"15"
"3302";"21958";"15"
"3302";"22353";"18"
"3302";"22375";"14"
"3302";"22376";"13"
"3302";"22455";"1"
"3302";"23131";"7"
"3302";"23349";"1"
"3302";"23350";"5"
"3302";"23515";"1"
"3302";"23517";"23"
"3302";"23542";"2"
"3302";"23804";"18"
"3302";"23805";"18"
"3302";"23806";"13"
"3302";"23807";"1"
"3302";"24361";"7"
"3302";"24660";"5"
"3302";"24710";"4"
"3302";"24711";"1"
"3352";"22176";"22"
"3352";"12569";"3"
"3352";"21517";"12"
"3352";"23600";"19"
"3352";"21977";"5"
"3352";"22610";"2"
"3352";"19966";"9"
"3352";"20360";"14"
"3352";"14445";"5"
"3352";"24817";"1"
"3352";"24651";"4"
"3352";"24816";"1"
"3352";"22129";"4"
"3352";"23424";"15"
"3352";"21266";"9"
"3352";"18506";"3"
"3352";"16591";"18"
"3352";"10831";"7"
"3352";"15739";"11"
"3352";"22609";"20"
"3601";"12272";"19"
"3601";"21299";"5"
"3601";"20832";"10"
"3601";"23753";"5"
"3601";"22857";"13"
"3601";"21280";"17"
"3601";"21109";"15"
"3601";"18606";"15"
"3601";"18351";"23"
"3601";"23164";"17"
"3601";"24347";"2"
"3601";"22365";"10"
"3601";"24819";"10"
"3601";"21294";"5"
"3601";"6376";"10"
"3601";"20361";"11"
"3601";"21287";"24"
"3601";"22774";"5"
"3601";"24764";"13"
"3601";"24818";"17"
"3601";"22357";"7"
"3601";"22856";"18"
"3601";"24820";"3"
"3601";"20198";"15"
"3601";"24822";"13"
"3601";"21327";"4"
"3601";"21292";"8"
"3601";"24821";"5"
"3601";"19537";"21"
"3601";"22001";"7"
"3601";"11792";"4"
"3601";"24116";"14"
"3601";"22364";"18"
"3601";"22601";"18"
"3601";"22993";"5"
"3601";"22366";"15"
"3601";"16131";"24"
"3601";"20817";"7"
"3601";"23459";"10"
"3601";"23965";"2"
"3601";"23669";"7"
"3601";"23647";"2"
"3601";"23161";"3"
"3601";"23158";"7"
"3601";"23163";"12"
"3601";"22214";"24"
"3601";"20816";"16"
"3601";"24823";"17"
"3601";"20833";"8"
"3601";"21707";"8"
"3601";"24824";"4"
"3601";"23167";"16"
"3601";"16121";"10"
"3601";"22253";"18"
"3601";"16545";"9"
"3601";"21293";"14"
"3601";"24705";"17"
"3629";"19557";"20"
"3629";"18783";"10"
"3629";"19789";"4"
"3629";"13696";"3"
"3629";"20813";"5"
"3629";"20096";"20"
"3629";"19342";"2"
"3629";"21723";"4"
"3629";"1654";"21"
"3629";"21461";"15"
"3629";"19324";"17"
"3629";"18770";"24"
"3629";"18020";"18"
"3629";"19082";"1"
"3629";"21306";"21"
"3629";"21291";"8"
"3579";"18217";"8"
"3579";"22261";"12"
"3212";"7194";"10"
"3579";"19551";"3"
"3579";"24812";"5"
"3579";"23645";"5"
"3579";"21274";"13"
"3579";"19196";"11"
"3579";"24115";"23"
"3579";"21975";"8"
"3579";"11678";"4"
"3579";"11278";"17"
"3579";"23246";"8"
"3579";"24825";"14"
"3579";"19538";"11"
"3579";"20174";"3"
"3579";"14710";"18"
"3212";"6737";"5"
"3212";"2150";"1"
"3212";"2803";"5"
"3212";"7634";"1"
"3212";"7693";"6"
"3212";"18378";"1"
"3212";"14005";"7"
"3212";"15254";"16"
"3212";"16347";"22"
"3212";"16619";"24"
"3212";"17294";"1"
"3212";"17327";"5"
"3212";"17965";"1"
"3212";"18704";"6"
"3212";"19064";"15"
"3212";"19138";"1"
"3212";"19279";"21"
"3212";"19679";"6"
"3212";"24138";"23"
"3212";"24726";"9"
"3212";"24826";"12"
"3212";"24827";"18"
"7413";"32370";"4"
"7413";"33948";"13"
"7413";"29846";"5"
"7413";"28903";"7"
"7413";"32926";"18"
"7411";"19207";"1"
"7403";"27828";"22"
"3623";"24522";"4"
"3623";"24599";"1"
"3623";"24814";"9"
"3614";"11137";"21"
"3614";"11141";"23"
"3614";"12126";"12"
"3614";"15248";"9"
"3614";"15578";"11"
"3614";"16824";"22"
"3614";"18903";"24"
"3614";"21488";"13"
"3614";"22633";"5"
"3614";"23445";"11"
"3614";"23446";"1"
"3614";"24004";"15"
"3594";"13490";"9"
"3594";"13491";"5"
"3594";"13492";"19"
"3594";"13495";"11"
"3594";"13561";"11"
"3594";"13597";"14"
"3594";"14542";"10"
"3594";"15248";"13"
"3594";"16824";"3"
"3594";"18903";"11"
"3594";"21774";"5"
"3594";"22641";"17"
"3594";"22643";"1"
"3594";"23262";"2"
"3594";"23263";"11"
"3594";"23265";"1"
"3594";"23266";"1"
"3594";"23445";"11"
"3594";"23446";"1"
"3594";"23447";"2"
"3594";"24852";"5"
"3594";"24853";"1"
"3594";"24854";"2"
"3594";"24855";"2"
"3635";"20307";"17"
"3635";"22589";"14"
"3635";"23701";"12"
"3635";"17506";"3"
"3635";"24612";"14"
"3635";"24193";"4"
"3635";"16091";"16"
"3635";"23028";"2"
"3635";"17340";"11"
"3635";"9003";"10"
"3635";"24420";"18"
"3635";"21809";"8"
"3635";"21160";"19"
"3635";"24203";"18"
"3635";"24661";"1"
"3635";"22356";"11"
"3635";"8401";"23"
"3635";"22346";"1"
"3635";"22417";"1"
"3635";"21419";"15"
"3635";"8402";"14"
"3635";"5798";"3"
"3635";"22207";"15"
"3635";"22115";"2"
"3635";"22159";"15"
"3635";"24858";"5"
"3635";"22283";"18"
"3635";"24663";"1"
"3635";"20243";"6"
"3635";"19236";"19"
"3635";"19132";"2"
"3635";"15239";"11"
"3635";"16259";"19"
"3635";"21131";"18"
"3635";"20249";"15"
"7455";"31549";"25"
"7413";"26315";"31"
"7455";"31152";"15"
"3619";"12639";"11"
"3619";"13663";"1"
"3619";"16719";"15"
"3619";"17992";"13"
"3619";"18497";"16"
"3619";"19053";"1"
"3619";"19131";"3"
"3619";"19142";"11"
"3619";"19207";"9"
"3619";"19450";"16"
"3619";"19519";"4"
"3619";"20141";"9"
"3619";"20142";"8"
"3619";"20323";"2"
"3619";"20847";"1"
"3619";"21087";"13"
"3619";"21089";"18"
"3619";"21090";"11"
"7413";"23600";"1"
"3619";"22801";"18"
"3619";"22978";"17"
"3619";"23487";"2"
"3619";"24186";"7"
"3619";"24187";"12"
"3619";"24188";"5"
"3619";"24355";"10"
"3232";"15384";"7"
"3232";"16185";"8"
"3232";"16802";"7"
"3232";"18390";"17"
"3232";"21511";"4"
"3232";"23151";"3"
"3232";"24637";"2"
"3232";"24881";"14"
"7147";"30555";"3"
"3717";"8559";"3"
"3717";"16238";"5"
"3717";"7769";"3"
"3717";"8836";"15"
"3717";"18901";"2"
"3717";"2785";"18"
"3717";"8866";"11"
"3717";"6363";"18"
"3717";"24645";"5"
"3717";"6233";"5"
"3717";"19905";"10"
"3717";"23028";"2"
"3717";"3874";"13"
"3717";"24445";"17"
"3717";"14519";"11"
"3717";"16448";"12"
"3717";"18903";"24"
"3717";"7503";"2"
"3717";"11132";"12"
"3717";"8170";"15"
"3717";"20062";"2"
"3717";"13417";"1"
"3717";"19741";"1"
"3717";"22310";"4"
"3717";"9524";"12"
"3717";"13991";"11"
"3717";"6833";"18"
"3717";"16792";"15"
"3717";"16793";"11"
"3717";"20481";"11"
"3717";"20226";"3"
"3717";"16347";"12"
"3717";"17852";"19"
"3717";"12396";"24"
"3717";"6048";"12"
"3717";"2808";"4"
"3717";"282";"9"
"3717";"19071";"11"
"3717";"24484";"1"
"3717";"5906";"11"
"3717";"14616";"4"
"3717";"16688";"3"
"3717";"18457";"15"
"3717";"6261";"12"
"3717";"5844";"15"
"3717";"21828";"18"
"3717";"22584";"2"
"3717";"18208";"11"
"3717";"24457";"11"
"3717";"22609";"21"
"3717";"11077";"3"
"3717";"14253";"3"
"3717";"1143";"18"
"3717";"11297";"18"
"3717";"5900";"9"
"3717";"10691";"3"
"3717";"24488";"4"
"3717";"24448";"18"
"3717";"21919";"18"
"3717";"21778";"11"
"3717";"23582";"1"
"3717";"23026";"15"
"3717";"23701";"18"
"3717";"11499";"5"
"3717";"21653";"15"
"3717";"12319";"18"
"3717";"23727";"9"
"3717";"17088";"12"
"3717";"19483";"12"
"3717";"13280";"11"
"3717";"16955";"3"
"3717";"9758";"18"
"3717";"20824";"13"
"3717";"16742";"11"
"3717";"11924";"3"
"3717";"15578";"11"
"3717";"21394";"11"
"3717";"19790";"9"
"3717";"9630";"3"
"3717";"18378";"9"
"3717";"22346";"1"
"3717";"21130";"9"
"3717";"22189";"11"
"3717";"20685";"3"
"3717";"13731";"19"
"3717";"7542";"4"
"3717";"21672";"4"
"3717";"19526";"5"
"3717";"23737";"15"
"3717";"17768";"11"
"3717";"21957";"3"
"3717";"22325";"6"
"3717";"15287";"11"
"3717";"18970";"12"
"3717";"20025";"12"
"3717";"11470";"3"
"3717";"16213";"15"
"3717";"16110";"18"
"3717";"21331";"15"
"3717";"17507";"12"
"3717";"22222";"2"
"3717";"11137";"12"
"3717";"29";"2"
"3717";"12520";"13"
"3717";"13455";"15"
"3717";"20783";"18"
"3717";"24460";"9"
"3717";"19742";"18"
"3717";"11688";"6"
"3717";"14113";"12"
"3717";"1538";"5"
"3717";"16350";"12"
"3717";"23844";"1"
"3432";"4244";"16"
"3432";"6193";"20"
"3432";"12101";"3"
"3432";"24196";"7"
"3432";"16760";"15"
"3432";"20048";"19"
"3432";"10904";"17"
"3432";"9884";"21"
"3432";"17219";"4"
"3432";"7422";"19"
"3432";"13151";"7"
"3432";"17245";"6"
"3432";"6482";"12"
"3432";"20148";"20"
"3432";"18285";"16"
"3432";"19383";"18"
"3432";"17956";"1"
"3432";"13150";"20"
"3432";"14035";"20"
"3432";"19014";"23"
"3432";"23461";"1"
"3432";"24877";"21"
"3432";"22796";"18"
"3432";"4243";"17"
"3432";"1654";"16"
"3432";"11942";"1"
"3432";"24876";"5"
"3432";"17898";"12"
"3432";"15336";"18"
"3432";"16974";"21"
"3432";"24870";"11"
"3432";"24874";"5"
"3432";"24878";"4"
"3432";"24875";"9"
"3432";"19291";"11"
"3432";"24873";"5"
"3432";"16442";"11"
"3432";"14176";"7"
"3432";"9041";"17"
"3432";"14720";"16"
"3432";"24872";"5"
"3432";"3228";"24"
"3432";"9660";"13"
"3432";"9819";"15"
"3618";"21220";"24"
"3618";"20805";"8"
"3618";"21378";"6"
"3618";"19329";"23"
"3618";"12737";"2"
"3618";"23532";"1"
"3618";"23522";"7"
"3618";"20907";"19"
"3618";"23534";"23"
"3618";"23207";"2"
"3618";"24114";"8"
"3618";"22399";"3"
"3618";"24889";"7"
"3618";"19218";"8"
"3618";"24103";"1"
"3618";"20585";"19"
"3618";"21402";"22"
"3618";"18998";"20"
"3474";"24890";"7"
"3474";"24891";"3"
"3474";"24892";"1"
"3474";"24728";"3"
"3474";"9524";"1"
"3474";"19750";"15"
"3474";"24074";"10"
